2024-02-11 01:31:24.373483 | 000060 | 000060 not in df_krx
2024-02-11 01:31:48.908393 | 002550 | 002550 not in df_krx
2024-02-11 01:32:47.674523 | 036220 | 036220 not in df_krx
2024-02-11 01:33:28.075518 | 057880 | 057880 not in df_krx
2024-02-11 01:33:32.749871 | 070080 | 070080 not in df_krx
2024-02-11 01:35:00.601278 | 269620 | 269620 not in df_krx
2024-02-11 01:35:43.328677 | 448730 | quarterly data of 448730 is empty.
2024-02-11 01:59:57.207431 | 000060 | 000060 not in df_krx
2024-02-11 02:00:34.326581 | 039670 | 039670 not in df_krx
